 VARIABLES = "X" "Y" "RHO" "U" "V" "pres"
 Zone I=          41 , J=          99 , F=POINT
  0.02884615  0.36214726  1.39596720  0.44817117 -0.04614948  1.30945259
  0.03846154 -0.36099471  1.15347539  0.39036712  0.05131700  1.02597974
  0.03846154 -0.34294498  1.07246161  0.33380933 -0.00405828  0.79577673
  0.03846154 -0.32489524  0.89793523  0.26409017  0.05717954  0.59357684
  0.03846154 -0.30684550  0.98905900  0.27620007  0.11111377  0.70881448
  0.03846154 -0.28879577  1.10912364  0.36365958  0.00995661  0.85265920
  0.03846154 -0.27074603  0.96749896  0.54038126 -0.04006996  0.68365125
  0.03846154 -0.25269630  0.97156644  0.60121650  0.10721014  0.68311433
  0.03846154 -0.23464656  0.98522541  0.54337768  0.11289462  0.70074702
  0.03846154 -0.21659683  0.98351522  0.53439976  0.06922513  0.70171832
  0.03846154 -0.19854709  0.88948562  0.48703017  0.03356604  0.60174105
  0.03846154 -0.18049736  0.80948113  0.41457587  0.06845208  0.50612708
  0.03846154 -0.16244762  0.81226996  0.41924247  0.12216519  0.51366921
  0.03846154 -0.14439788  0.74573538  0.42854429  0.07379988  0.45138763
  0.03846154 -0.12634815  0.70832872  0.46799684  0.04451599  0.41282346
  0.03846154 -0.10829841  0.71839343  0.57479794  0.01221577  0.42177214
  0.03846154 -0.09024868  0.75553529  0.58884332  0.02059620  0.46234894
  0.03846154 -0.07219894  0.77115954  0.58494939  0.01883413  0.47827402
  0.03846154 -0.05414921  0.86655055  0.64088216  0.06427045  0.57732865
  0.03846154 -0.03609947  0.86487132  0.63529417  0.06490984  0.57036849
  0.03846154 -0.01804974  0.76837586  0.61430215  0.02683094  0.46654396
  0.03846154  0.00000000  0.74708988  0.63865350 -0.00000860  0.44495451
  0.03846154  0.01804974  0.76836867  0.61432781 -0.02684305  0.46653557
  0.03846154  0.03609947  0.86482283  0.63530780 -0.06491439  0.57031716
  0.03846154  0.05414921  0.86656584  0.64091591 -0.06426274  0.57734102
  0.03846154  0.07219894  0.77117540  0.58493633 -0.01882899  0.47828892
  0.03846154  0.09024868  0.75553285  0.58879715 -0.02059954  0.46234716
  0.03846154  0.10829841  0.71842184  0.57482407 -0.01223105  0.42180296
  0.03846154  0.12634815  0.70830140  0.46801326 -0.04452371  0.41279624
  0.03846154  0.14439788  0.74567383  0.42856834 -0.07380022  0.45132509
  0.03846154  0.16244762  0.81227021  0.41927999 -0.12216927  0.51366987
  0.03846154  0.18049736  0.80950688  0.41459090 -0.06841890  0.50614652
  0.03846154  0.19854709  0.88946286  0.48701031 -0.03354721  0.60170890
  0.03846154  0.21659683  0.98348399  0.53443062 -0.06923295  0.70168303
  0.03846154  0.23464656  0.98528094  0.54335849 -0.11287383  0.70081375
  0.03846154  0.25269630  0.97168880  0.60102398 -0.10724205  0.68325577
  0.03846154  0.27074603  0.96745902  0.54030851  0.03998344  0.68358944
  0.03846154  0.28879577  1.10906972  0.36367843 -0.00996728  0.85258351
  0.03846154  0.30684550  0.98907436  0.27619926 -0.11113201  0.70882999
  0.03846154  0.32489524  0.89780249  0.26418191 -0.05718190  0.59342554
  0.03846154  0.34294498  1.07231890  0.33392593  0.00410652  0.79560669
  0.03846154  0.36099471  1.15338061  0.39048425 -0.05133054  1.02586951
  0.04807692 -0.35952008  0.74411779 -0.05395789 -0.01031194  0.57754646
  0.04807692 -0.34154407  0.78555576  0.15569620 -0.02894854  0.46065004
  0.04807692 -0.32356807  0.92367309  0.33988792  0.02077993  0.62315696
  0.04807692 -0.30559207  1.15992920  0.35446241  0.09395549  0.90463036
  0.04807692 -0.28761606  1.28782745  0.46008035  0.10271785  1.05765792
  0.04807692 -0.26964006  1.07237954  0.53064431  0.04416260  0.79721116
  0.04807692 -0.25166406  0.90180001  0.49749481  0.05049247  0.60077359
  0.04807692 -0.23368805  0.79105845  0.35377722  0.02400950  0.49368714
  0.04807692 -0.21571205  0.72944165  0.25697513 -0.02206694  0.42403937
  0.04807692 -0.19773604  0.74362964  0.34266592 -0.05303699  0.43640392
  0.04807692 -0.17976004  0.77418259  0.39466805  0.03678463  0.46931230
  0.04807692 -0.16178404  0.85886611  0.42648777  0.11906276  0.56422340
  0.04807692 -0.14380803  0.84662319  0.48579120  0.08347330  0.55415200
  0.04807692 -0.12583203  0.82980355  0.57564099  0.08104119  0.53116119
  0.04807692 -0.10785602  0.89608404  0.69684475  0.04151078  0.60766739
  0.04807692 -0.08988002  0.94445108  0.73296505  0.02021583  0.66291744
  0.04807692 -0.07190402  0.93519091  0.71738062  0.02508803  0.64925451
  0.04807692 -0.05392801  0.98543667  0.70694035  0.08642562  0.70390170
  0.04807692 -0.03595201  0.93995906  0.70745173  0.06586430  0.64642191
  0.04807692 -0.01797600  0.85971778  0.69650238  0.00950320  0.55800740
  0.04807692  0.00000000  0.86018511  0.69650461 -0.00001681  0.56195534
  0.04807692  0.01797600  0.85973267  0.69652861 -0.00952925  0.55802601
  0.04807692  0.03595201  0.93991263  0.70749152 -0.06585056  0.64637328
  0.04807692  0.05392801  0.98541360  0.70695855 -0.08638979  0.70387414
  0.04807692  0.07190402  0.93521600  0.71735511 -0.02507268  0.64927729
  0.04807692  0.08988002  0.94447580  0.73293775 -0.02021294  0.66294351
  0.04807692  0.10785602  0.89610601  0.69686390 -0.04152223  0.60769561
  0.04807692  0.12583203  0.82973679  0.57563585 -0.08106132  0.53108882
  0.04807692  0.14380803  0.84653668  0.48579252 -0.08346044  0.55405373
  0.04807692  0.16178404  0.85886716  0.42650201 -0.11903668  0.56422251
  0.04807692  0.17976004  0.77418080  0.39468761 -0.03677179  0.46930586
  0.04807692  0.19773604  0.74361807  0.34272450  0.05309779  0.43638601
  0.04807692  0.21571205  0.72945393  0.25703749  0.02206231  0.42405042
  0.04807692  0.23368805  0.79106857  0.35375231 -0.02410000  0.49370322
  0.04807692  0.25166406  0.90183797  0.49739336 -0.05052369  0.60083162
  0.04807692  0.26964006  1.07232825  0.53058848 -0.04417920  0.79715935
  0.04807692  0.28761606  1.28758574  0.46019540 -0.10275829  1.05737538
  0.04807692  0.30559207  1.15983008  0.35446841 -0.09397878  0.90451977
  0.04807692  0.32356807  0.92366155  0.33985786 -0.02070629  0.62315146
  0.04807692  0.34154407  0.78552185  0.15580487  0.02900573  0.46061246
  0.04807692  0.35952008  0.74420505 -0.05385792  0.01029896  0.57763780
  0.05769231 -0.35772875  0.88897687 -0.04794478 -0.00340075  0.72577126
  0.05769231 -0.33984231  1.02245075  0.21276178  0.04359231  0.72348791
  0.05769231 -0.32195587  1.24245899  0.43967758  0.06111557  0.98089543
  0.05769231 -0.30406944  1.15138921  0.47403364  0.10599749  0.88556129
  0.05769231 -0.28618300  1.03444348  0.45783302  0.09745376  0.75542352
  0.05769231 -0.26829656  0.96445049  0.26650737 -0.02445333  0.66341707
  0.05769231 -0.25041012  0.78929855  0.18605514 -0.04243458  0.47857091
  0.05769231 -0.23252369  0.71109319  0.27112132 -0.02358293  0.40409180
  0.05769231 -0.21463725  0.71485951  0.29335202 -0.00981278  0.39669638
  0.05769231 -0.19675081  0.82248702  0.46162749  0.01800397  0.51516795
  0.05769231 -0.17886437  1.00468468  0.64653590  0.06226042  0.72175794
  0.05769231 -0.16097794  1.14983613  0.65269909  0.12776357  0.88169601
  0.05769231 -0.14309150  1.10697126  0.66141657  0.13164704  0.82604023
  0.05769231 -0.12520506  0.98112328  0.73848450  0.13248343  0.68191275
  0.05769231 -0.10731862  0.99863254  0.82577211  0.07540924  0.71618939
  0.05769231 -0.08943219  1.03098402  0.78389117  0.01661484  0.75381592
  0.05769231 -0.07154575  0.98834983  0.70670537  0.01404668  0.70105193
  0.05769231 -0.05365931  0.94600446  0.64325798  0.05602886  0.65893094
  0.05769231 -0.03577287  0.87650570  0.63560226  0.06106261  0.58209969
  0.05769231 -0.01788644  0.92845102  0.68765898  0.02676793  0.63498413
  0.05769231  0.00000000  1.00428022  0.72015092  0.00000165  0.71524749
  0.05769231  0.01788644  0.92849183  0.68766139 -0.02678501  0.63503463
  0.05769231  0.03577287  0.87647179  0.63564555 -0.06107380  0.58207214
  0.05769231  0.05365931  0.94594565  0.64326915 -0.05602350  0.65886816
  0.05769231  0.07154575  0.98838251  0.70667630 -0.01404196  0.70107874
  0.05769231  0.08943219  1.03102575  0.78388147 -0.01661184  0.75385644
  0.05769231  0.10731862  0.99863412  0.82579554 -0.07541850  0.71619178
  0.05769231  0.12520506  0.98106514  0.73851748 -0.13249700  0.68184258
  0.05769231  0.14309150  1.10691583  0.66142617 -0.13166035  0.82597348
  0.05769231  0.16097794  1.14986263  0.65268389 -0.12773697  0.88172757
  0.05769231  0.17886437  1.00467244  0.64655231 -0.06224373  0.72174598
  0.05769231  0.19675081  0.82246577  0.46170423 -0.01797134  0.51514942
  0.05769231  0.21463725  0.71489804  0.29333697  0.00976684  0.39673772
  0.05769231  0.23252369  0.71107505  0.27109967  0.02352312  0.40407083
  0.05769231  0.25041012  0.78920770  0.18614173  0.04247646  0.47849054
  0.05769231  0.26829656  0.96451047  0.26647678  0.02448134  0.66350499
  0.05769231  0.28618300  1.03447361  0.45782552 -0.09744237  0.75545487
  0.05769231  0.30406944  1.15143987  0.47403343 -0.10604042  0.88561707
  0.05769231  0.32195587  1.24261906  0.43958733 -0.06109640  0.98108519
  0.05769231  0.33984231  1.02256284  0.21266827 -0.04355807  0.72362531
  0.05769231  0.35772875  0.88913637 -0.04804311  0.00342662  0.72594667
  0.06730769 -0.35562726  1.51714230  0.34163271  0.07774590  1.40466169
  0.06730769 -0.33784590  1.46416872  0.37714568  0.10662556  1.23672314
  0.06730769 -0.32006453  1.31551765  0.40812391  0.10816690  1.06429060
  0.06730769 -0.30228317  1.02506521  0.40100169  0.07347125  0.73862414
  0.06730769 -0.28450181  0.81953810  0.21966294 -0.04379133  0.50440174
  0.06730769 -0.26672044  0.80515750  0.19257299 -0.10981001  0.47653754
  0.06730769 -0.24893908  0.81994373  0.34988594  0.01654906  0.50759664
  0.06730769 -0.23115772  0.89703995  0.49867341  0.08539624  0.59381341
  0.06730769 -0.21337636  0.99767125  0.59842248  0.08248652  0.69416078
  0.06730769 -0.19559499  1.01224849  0.64525060  0.08393729  0.71696294
  0.06730769 -0.17781363  1.10917263  0.72596205  0.07647204  0.82946906
  0.06730769 -0.16003227  1.19326245  0.64546046  0.10993740  0.92616197
  0.06730769 -0.14225090  1.04020456  0.55169997  0.11772654  0.75641185
  0.06730769 -0.12446954  0.84283103  0.55217156  0.13941592  0.53906003
  0.06730769 -0.10668818  0.81194190  0.57910177  0.04606205  0.50909628
  0.06730769 -0.08890681  0.79936094  0.43875872 -0.06392088  0.49233584
  0.06730769 -0.07112545  0.76815026  0.35184790 -0.07004294  0.45755921
  0.06730769 -0.05334409  0.79673703  0.41699324 -0.00984014  0.49127587
  0.06730769 -0.03556273  0.72162943  0.36816799  0.10253664  0.41480010
  0.06730769 -0.01778136  0.81284492  0.43373610  0.10435908  0.50821599
  0.06730769  0.00000000  0.95933684  0.55716016  0.00001871  0.65825858
  0.06730769  0.01778136  0.81285672  0.43367070 -0.10435463  0.50823346
  0.06730769  0.03556273  0.72153109  0.36807852 -0.10256799  0.41470325
  0.06730769  0.05334409  0.79672645  0.41704135  0.00977939  0.49126719
  0.06730769  0.07112545  0.76821804  0.35186478  0.07001426  0.45762760
  0.06730769  0.08890681  0.79934408  0.43869037  0.06394445  0.49231262
  0.06730769  0.10668818  0.81196333  0.57913346 -0.04600646  0.50911495
  0.06730769  0.12446954  0.84285255  0.55225166 -0.13940974  0.53907782
  0.06730769  0.14225090  1.04015587  0.55172397 -0.11775766  0.75636131
  0.06730769  0.16003227  1.19328348  0.64546796 -0.10990612  0.92618878
  0.06730769  0.17781363  1.10918894  0.72597424 -0.07642862  0.82948308
  0.06730769  0.19559499  1.01220516  0.64525421 -0.08393078  0.71691977
  0.06730769  0.21337636  0.99767096  0.59836865 -0.08253655  0.69415931
  0.06730769  0.23115772  0.89703120  0.49868633 -0.08530967  0.59380273
  0.06730769  0.24893908  0.81989504  0.35000510 -0.01651200  0.50755078
  0.06730769  0.26672044  0.80521986  0.19260560  0.10968257  0.47660564
  0.06730769  0.28450181  0.81976391  0.21953932  0.04379947  0.50465102
  0.06730769  0.30228317  1.02523342  0.40097572 -0.07346968  0.73880163
  0.06730769  0.32006453  1.31554538  0.40815854 -0.10818106  1.06431466
  0.06730769  0.33784590  1.46423107  0.37702033 -0.10660491  1.23681736
  0.06730769  0.35562726  1.51723013  0.34147654 -0.07771192  1.40477648
  0.07692308 -0.35322328  1.52795488  0.35877264  0.09254586  1.42333208
  0.07692308 -0.33556211  1.34085277  0.32093860  0.04332258  1.10387214
  0.07692308 -0.31790095  1.05566984  0.24723786  0.06553202  0.76480308
  0.07692308 -0.30023978  1.00261477  0.25339337  0.01762611  0.70455283
  0.07692308 -0.28257862  0.94516819  0.25347256 -0.04593958  0.64527269
  0.07692308 -0.26491746  0.82987222  0.48362646 -0.00161499  0.51114503
  0.07692308 -0.24725629  1.01266964  0.68426178  0.10929327  0.71530165
  0.07692308 -0.22959513  1.10526271  0.60316844  0.12954194  0.81522707
  0.07692308 -0.21193397  1.02024478  0.58481134  0.11096296  0.72309889
  0.07692308 -0.19427280  0.91242555  0.53949015  0.09276753  0.61406384
  0.07692308 -0.17661164  0.89924580  0.46968112  0.05915933  0.59841380
  0.07692308 -0.15895047  0.88019406  0.33058331  0.02756525  0.57840307
  0.07692308 -0.14128931  0.71124980  0.24408363  0.03761306  0.40814806
  0.07692308 -0.12362815  0.61794669  0.23368536  0.10407298  0.30949426
  0.07692308 -0.10596698  0.64267217  0.23362669  0.02317607  0.32294128
  0.07692308 -0.08830582  0.69897796  0.21766401 -0.09865825  0.38146099
  0.07692308 -0.07064466  0.71493592  0.23294445 -0.05139721  0.40330577
  0.07692308 -0.05298349  0.78466791  0.38926482  0.00222071  0.47724901
  0.07692308 -0.03532233  0.72988183  0.36416694  0.09215971  0.41891148
  0.07692308 -0.01766116  0.78437669  0.33642642  0.15808638  0.47653066
  0.07692308  0.00000000  0.93200065  0.43101946  0.00002748  0.63394766
  0.07692308  0.01766116  0.78435447  0.33633445 -0.15811663  0.47650335
  0.07692308  0.03532233  0.72977616  0.36400071 -0.09218808  0.41879292
  0.07692308  0.05298349  0.78471698  0.38934768 -0.00222961  0.47729907
  0.07692308  0.07064466  0.71499071  0.23302636  0.05133705  0.40336246
  0.07692308  0.08830582  0.69893233  0.21762087  0.09868520  0.38141437
  0.07692308  0.10596698  0.64271408  0.23361542 -0.02306106  0.32298653
  0.07692308  0.12362815  0.61798337  0.23367751 -0.10408495  0.30953329
  0.07692308  0.14128931  0.71117948  0.24408349 -0.03765171  0.40807847
  0.07692308  0.15895047  0.88016162  0.33059526 -0.02751067  0.57836887
  0.07692308  0.17661164  0.89931624  0.46971242 -0.05914332  0.59848216
  0.07692308  0.19427280  0.91243469  0.53951671 -0.09280735  0.61407240
  0.07692308  0.21193397  1.02012919  0.58484610 -0.11099407  0.72297324
  0.07692308  0.22959513  1.10527037  0.60313812 -0.12944782  0.81524792
  0.07692308  0.24725629  1.01278751  0.68418230 -0.10927799  0.71544138
  0.07692308  0.26491746  0.82982388  0.48362127  0.00145955  0.51109126
  0.07692308  0.28257862  0.94519430  0.25344605  0.04590474  0.64529720
  0.07692308  0.30023978  1.00262862  0.25334706 -0.01758166  0.70454375
  0.07692308  0.31790095  1.05551036  0.24730614 -0.06557613  0.76461066
  0.07692308  0.33556211  1.34071783  0.32105389 -0.04339806  1.10373554
  0.07692308  0.35322328  1.52781704  0.35889650 -0.09258195  1.42320031
  0.08653846 -0.35052557  1.02766850  0.07018105  0.01975925  0.87266191
  0.08653846 -0.33299929  0.96932678  0.15148779  0.01626915  0.66727641
  0.08653846 -0.31547301  0.93145449  0.19770980  0.07282703  0.62018564
  0.08653846 -0.29794673  1.07195798  0.28016798  0.10533582  0.77465019
  0.08653846 -0.28042046  1.16289079  0.47597343  0.13838093  0.89066939
  0.08653846 -0.26289418  0.96880126  0.62169065  0.15692620  0.67078265
  0.08653846 -0.24536790  1.05397619  0.59671772  0.12665477  0.76510324
  0.08653846 -0.22784162  1.03385164  0.40452924  0.04859613  0.74640550
  0.08653846 -0.21031534  0.75685108  0.30907808  0.05158370  0.44765144
  0.08653846 -0.19278906  0.68564802  0.28021733  0.04301989  0.37403622
  0.08653846 -0.17526279  0.73069398  0.25070766  0.02211113  0.41027046
  0.08653846 -0.15773651  0.78766315  0.22424122 -0.01384397  0.46524278
  0.08653846 -0.14021023  0.76142816  0.26649633  0.01376283  0.45038499
  0.08653846 -0.12268395  0.81039801  0.33460456  0.12945070  0.51199994
  0.08653846 -0.10515767  0.90492578  0.40232510  0.08345230  0.60936462
  0.08653846 -0.08763139  0.99505106  0.54206758 -0.04113884  0.70019202
  0.08653846 -0.07010511  0.99265587  0.57744218  0.01623954  0.69599875
  0.08653846 -0.05257884  0.97023592  0.61233136  0.06287212  0.67608861
  0.08653846 -0.03505256  0.95437659  0.64937442  0.06559652  0.65534295
  0.08653846 -0.01752628  0.98035612  0.58757398  0.11930516  0.68392355
  0.08653846  0.00000000  1.03235594  0.57156266  0.00002464  0.74554978
  0.08653846  0.01752628  0.98038175  0.58755297 -0.11933974  0.68393826
  0.08653846  0.03505256  0.95438662  0.64931848 -0.06561233  0.65533816
  0.08653846  0.05257884  0.97023047  0.61237659 -0.06283840  0.67608161
  0.08653846  0.07010511  0.99262832  0.57748432 -0.01628844  0.69596859
  0.08653846  0.08763139  0.99507974  0.54206788  0.04116059  0.70023057
  0.08653846  0.10515767  0.90497186  0.40227712 -0.08336946  0.60942173
  0.08653846  0.12268395  0.81035044  0.33454903 -0.12949924  0.51195094
  0.08653846  0.14021023  0.76131826  0.26648568 -0.01377582  0.45026581
  0.08653846  0.15773651  0.78764738  0.22424326  0.01391417  0.46522523
  0.08653846  0.17526279  0.73078039  0.25073518 -0.02211652  0.41036234
  0.08653846  0.19278906  0.68569985  0.28029669 -0.04309126  0.37408970
  0.08653846  0.21031534  0.75676931  0.30913686 -0.05159342  0.44756758
  0.08653846  0.22784162  1.03388725  0.40443135 -0.04854142  0.74646260
  0.08653846  0.24536790  1.05416690  0.59658827 -0.12660116  0.76532018
  0.08653846  0.26289418  0.96875652  0.62164750 -0.15694706  0.67073649
  0.08653846  0.28042046  1.16273638  0.47610256 -0.13840162  0.89048832
  0.08653846  0.29794673  1.07184952  0.28018860 -0.10528979  0.77449313
  0.08653846  0.31547301  0.93140404  0.19767768 -0.07286438  0.62011107
  0.08653846  0.33299929  0.96923748  0.15160746 -0.01637565  0.66717839
  0.08653846  0.35052557  1.02748945  0.07034359 -0.01981098  0.87247634
  0.09615385 -0.34754399  0.95833263  0.08153409  0.02946145  0.80328400
  0.09615385 -0.33016679  0.97163541  0.20402244  0.06008700  0.67873960
  0.09615385 -0.31278959  1.15802040  0.29425973  0.11580391  0.89242359
  0.09615385 -0.29541239  1.22569346  0.37128921  0.19620965  0.95710649
  0.09615385 -0.27803519  1.16535867  0.50354537  0.21534643  0.89178845
  0.09615385 -0.26065799  1.00816360  0.50542379  0.12817158  0.71665614
  0.09615385 -0.24328079  0.91594765  0.33343903  0.06430527  0.61357972
  0.09615385 -0.22590359  0.82111652  0.21958405 -0.06813914  0.50918515
  0.09615385 -0.20852639  0.62121584  0.24149051 -0.00339681  0.29320075
  0.09615385 -0.19114919  0.69865893  0.32637692  0.09679848  0.38655800
  0.09615385 -0.17377199  0.93996569  0.44169568  0.04439415  0.64923067
  0.09615385 -0.15639479  1.09627404  0.51313131  0.02140101  0.80809794
  0.09615385 -0.13901760  1.09351667  0.59626238  0.06773951  0.79654140
  0.09615385 -0.12164040  1.14029294  0.64331839  0.23284907  0.85607867
  0.09615385 -0.10426320  1.23225946  0.71039658  0.15410036  0.97015254
  0.09615385 -0.08688600  1.25909503  0.76524532 -0.03497109  0.98308807
  0.09615385 -0.06950880  1.15514698  0.73434629  0.01008168  0.86252159
  0.09615385 -0.05213160  1.00844697  0.66730079  0.06193028  0.72562645
  0.09615385 -0.03475440  0.98635618  0.66832649  0.04221636  0.69537186
  0.09615385 -0.01737720  1.09856942  0.68223479  0.05883067  0.80940378
  0.09615385  0.00000000  1.15788401  0.67812908  0.00001904  0.87912825
  0.09615385  0.01737720  1.09863308  0.68224581 -0.05883482  0.80946266
  0.09615385  0.03475440  0.98638102  0.66836880 -0.04221738  0.69538658
  0.09615385  0.05213160  1.00836758  0.66732182 -0.06191742  0.72554980
  0.09615385  0.06950880  1.15509918  0.73431409 -0.01011726  0.86247031
  0.09615385  0.08688600  1.25916411  0.76523067  0.03499087  0.98315820
  0.09615385  0.10426320  1.23230895  0.71039008 -0.15403991  0.97021555
  0.09615385  0.12164040  1.14026734  0.64330942 -0.23289748  0.85606401
  0.09615385  0.13901760  1.09343680  0.59628080 -0.06774814  0.79644640
  0.09615385  0.15639479  1.09624967  0.51315076 -0.02133440  0.80806035
  0.09615385  0.17377199  0.93999427  0.44168595 -0.04438375  0.64926552
  0.09615385  0.19114919  0.69870448  0.32640448 -0.09687021  0.38660965
  0.09615385  0.20852639  0.62122090  0.24152358  0.00331068  0.29321772
  0.09615385  0.22590359  0.82111181  0.21955781  0.06814837  0.50918811
  0.09615385  0.24328079  0.91605477  0.33338234 -0.06426567  0.61368239
  0.09615385  0.26065799  1.00821763  0.50541701 -0.12818316  0.71670838
  0.09615385  0.27803519  1.16518491  0.50371917 -0.21539101  0.89157682
  0.09615385  0.29541239  1.22561422  0.37131512 -0.19624560  0.95699070
  0.09615385  0.31278959  1.15818512  0.29414482 -0.11576828  0.89260183
  0.09615385  0.33016679  0.97164682  0.20401487 -0.06011029  0.67875101
  0.09615385  0.34754399  0.95817840  0.08157255 -0.02947876  0.80312266
  0.10576923 -0.34428941  1.26081531  0.29421505  0.09899470  1.13759254
  0.10576923 -0.32707494  1.19521503  0.34866415  0.08624953  0.94271991
  0.10576923 -0.30986047  1.37062878  0.31771153  0.13952787  1.15016732
  0.10576923 -0.29264600  1.24595736  0.32722573  0.21479971  0.99566024
  0.10576923 -0.27543153  0.91191852  0.37546400  0.21349325  0.61095772
  0.10576923 -0.25821706  0.89568954  0.32644829  0.04566022  0.59334098
  0.10576923 -0.24100259  0.88714280  0.21542579 -0.00810770  0.57711375
  0.10576923 -0.22378811  0.87142455  0.33425944  0.01781469  0.55477404
  0.10576923 -0.20657364  0.83952485  0.51704537  0.13983474  0.52079167
  0.10576923 -0.18935917  0.94672067  0.56466238  0.19890309  0.65134448
  0.10576923 -0.17214470  1.22154613  0.63853050  0.12423393  0.96811636
  0.10576923 -0.15493023  1.27944692  0.62817837  0.10169428  1.02432259
  0.10576923 -0.13771576  1.13765592  0.64508646  0.13052507  0.84497219
  0.10576923 -0.12050129  1.07553574  0.62849592  0.22906106  0.78263241
  0.10576923 -0.10328682  1.04412720  0.54406240  0.14614237  0.75691059
  0.10576923 -0.08607235  1.00539418  0.43258592 -0.02280614  0.69426030
  0.10576923 -0.06885788  0.91711542  0.44643003 -0.04968366  0.59724806
  0.10576923 -0.05164341  0.79815955  0.40356719  0.02389492  0.49866760
  0.10576923 -0.03442894  0.75644660  0.33771102  0.07571408  0.45065529
  0.10576923 -0.01721447  0.93841609  0.43792434  0.06807411  0.63138233
  0.10576923  0.00000000  1.06621686  0.48672098  0.00001473  0.76530281
  0.10576923  0.01721447  0.93845043  0.43793891 -0.06802750  0.63141440
  0.10576923  0.03442894  0.75641583  0.33773289 -0.07572403  0.45061907
  0.10576923  0.05164341  0.79812772  0.40359483 -0.02397248  0.49864739
  0.10576923  0.06885788  0.91713966  0.44645998  0.04966991  0.59728107
  0.10576923  0.08607235  1.00542930  0.43260007  0.02286987  0.69428425
  0.10576923  0.10328682  1.04415670  0.54405026 -0.14610312  0.75693911
  0.10576923  0.12050129  1.07557683  0.62853186 -0.22909531  0.78268679
  0.10576923  0.13771576  1.13763436  0.64516484 -0.13053644  0.84493791
  0.10576923  0.15493023  1.27938371  0.62817968 -0.10168642  1.02423811
  0.10576923  0.17214470  1.22159926  0.63845028 -0.12422530  0.96818138
  0.10576923  0.18935917  0.94678187  0.56464355 -0.19890841  0.65142287
  0.10576923  0.20657364  0.83947348  0.51707562 -0.13990436  0.52074800
  0.10576923  0.22378811  0.87140209  0.33431811 -0.01787626  0.55475746
  0.10576923  0.24100259  0.88723518  0.21536353  0.00811911  0.57720095
  0.10576923  0.25821706  0.89579638  0.32641104 -0.04561367  0.59345675
  0.10576923  0.27543153  0.91182403  0.37564393 -0.21357318  0.61084176
